,country iso3,units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
51,DEU,kg/person/year,16.236499990853776,16.316993843863283,16.414695067906134,16.534789862945377,16.66981803016627,16.817869823032115,16.952380338666313,17.085889179132757,17.22151052164214,17.358883063048363,17.490907083229892,17.52740290678233,17.557694964690956,17.58275894345367,17.595746297104707,17.595426222016446,17.533966003041492,17.44977520195664,17.34378088199769,17.22419724164058,17.27994759246279,18.210655201495733,18.629022905411297,18.60403242835162,18.23731218742445,17.724222967756155,17.131765724883735,15.745755262776807,14.722136085255624,13.982744668066058,13.195863727894888,12.379250407685408,11.666628449027815,10.934726027308999,10.218916787092908,9.441901673052982,8.609315217919079,7.94695497883113,7.354151257708162,6.744747601005112,6.198210612886011,5.774141481939989,5.369650140259865,5.02998735341435,4.666008204894341,4.410651148932906,4.407956773757087,4.414173671503036,4.431205643117308,4.422079728065598,4.4167517578919835,4.427038306342056
52,DJI,kg/person/year,8.205399860747756,9.386434064560222,9.51004739866553,9.654520640821197,9.856814519353776,10.10800402345025,10.40739630569942,10.750902363276868,11.0902670446526,11.384972950951607,11.630430353200193,11.71469511480124,11.729215311573316,11.721437263980791,11.753565808783064,11.865181827969424,11.998687553492221,12.183866928483303,12.377516380543687,12.279315484432473,11.679969922050061,10.772908126942776,11.865891588157677,13.056226303887728,11.812024947787329,12.302943193953645,11.756743164330047,11.733692933844825,11.50932400375885,11.536222161430334,11.489770333235716,11.243097447427923,11.00131348103694,11.175304992142593,11.281028148111801,11.43436112796617,11.892445460346398,12.014366168046315,12.329824130542333,11.2414759661193,10.673377841595345,10.949825563101841,11.1597298326171,11.447453870088388,11.83961141714935,11.76722004485227,12.886580856615273,13.221538454522209,12.870528974167563,13.114759729684708,13.374667937930901,13.67831980224086
53,DMA,kg/person/year,3.771264953171203,4.337855872424169,4.443310030573494,4.536874605633122,4.631014574066675,4.739539489858345,4.870856449673579,5.023231479845028,5.187621432135821,5.34921026318478,5.499106948942284,5.763042419356524,6.046899133764905,6.322781279737232,6.590628289983041,6.858795843955947,7.143658805590114,7.43267054029813,7.7277629005197666,8.040954009865095,8.388732876284163,8.543358074169161,8.671800165894055,8.803105157739017,8.892170855481373,9.027069335599487,9.108496592716943,9.15667301022524,9.230741933274246,9.259063267868353,9.349190007549673,9.4316899770173,9.428632604817468,9.608668289749422,9.757571343868083,9.850715674606837,10.028144868365192,10.253963439885423,10.501620005378733,10.582142151781294,10.693238087550142,10.791923192121555,10.849909069816224,10.955834553383804,11.079143540572428,11.04542030630194,11.179316575199145,10.990020294379784,10.999939792678225,10.968172505550767,10.943054478856867,10.921571961741286
54,DNK,kg/person/year,12.00868239950473,12.003204915549796,11.995174522866737,11.992278951416377,11.99533584624838,11.999241410520495,11.979566669864749,11.971148022642213,11.966321773772396,11.970462075175929,11.985132169034877,11.976912039909061,11.973728858571262,11.97399002197184,11.976535710545576,11.97634029189511,11.989114012505253,11.99669626903589,11.998500857503169,11.992761590810158,11.976032783117637,11.94521182629187,11.757424936332919,11.587764888136277,10.920963350108366,10.210099677198585,9.860945425168575,9.14284177326921,8.53201710256592,8.599609439312431,8.056912921504946,8.357088091018642,7.76886909998258,7.908784834468635,6.940451640578509,6.71582868528063,7.016939814514799,6.652577601756257,6.407941279679563,6.091214271456081,5.607006593711881,5.59200791186252,5.347078065592696,5.036371477921956,4.9091227154192625,4.630134448287681,4.372640474791817,4.161160625940427,4.15496180991925,3.50068722036782,2.9492258365230537,2.4110004279947526
55,DOM,kg/person/year,2.8307793281032896,3.2914570429203964,3.415238939599149,3.540311767314282,3.6668311718282443,3.795135754837653,3.9269806997116508,4.060550936387457,4.195884961436412,4.333586980586804,4.474223859108899,4.550458022526338,4.619255390904939,4.687121507125587,4.753856614589157,4.820819440549858,4.8595403828649015,4.893786561970917,4.926371905802385,4.956680904733688,4.985782256570202,5.02686198238487,5.192169560830526,5.331568466023959,5.4099656066296005,5.521067547912241,5.688836718640209,5.905213954936126,6.107322940970591,6.302377033992187,6.483316066013909,6.677040303305094,6.907347828041543,7.058186014479276,7.261651616388777,7.5835590422255095,7.94970088355855,8.302353490085942,8.58712743790799,8.823401665450394,9.188401666421163,9.43434547596286,9.658487962514663,9.926646074671675,10.258244051306564,10.592079914128922,10.833936829848648,11.02549116471549,11.262215211903621,11.488514811325835,11.719176745682413,11.928357663860703
56,DZA,kg/person/year,4.345044814317499,4.986005897527056,5.037055090587384,5.084690359560554,5.129503102902399,5.112484787593424,5.112859965688103,5.177133063112517,5.290324742451289,5.401232917897916,5.5099806218904375,5.65463923688039,5.803027283663538,5.949710292326059,6.093836926084195,6.234112948713692,6.3645143120507575,6.508616019196644,6.66648463021477,6.826864210710964,6.990692767496481,7.094760398983237,7.233024451861861,7.316633367882529,7.411276437084919,7.5875164923034335,7.7842649593595,7.933831784465826,8.150805496479025,8.352560455721749,8.559258640985377,8.754852521752438,8.996842361805154,9.276669152518432,9.510956084368143,9.780704807810794,9.968582143003395,10.166158161605521,10.348780097496956,10.514242514340465,10.721468205398184,10.907288121457906,11.102765635647534,11.28926501218585,11.494013447951517,11.694193303886433,11.817289730751842,11.889025766707055,11.96525351576014,12.06600651156454,12.180632760227882,12.280068431199043
57,ECU,kg/person/year,3.3896699417578615,3.868135256939126,3.951003527836899,4.034139871009397,4.117566384165352,4.201091439250493,4.322384281935461,4.449106256753831,4.576895165804713,4.705798180640809,4.835972013514146,4.958399907073269,5.080979533302997,5.205048965808169,5.330703849567976,5.457997000110976,5.57634944949577,5.695138111055323,5.816681702871315,5.941242146586374,6.0688521565171785,6.192062887671939,6.2919831557691435,6.3932322036697045,6.529996624771538,6.64364895230236,6.742741009720837,6.880093530183507,7.007499446514515,7.004343964079814,7.076322793254381,7.166839896868411,7.255732551143791,7.320319269739822,7.468682112561493,7.5850506401650195,7.669923238089263,7.716925738628745,6.762527037152276,6.785227510892461,6.840677271645613,6.957199732402365,7.051569335317246,7.136408561978896,7.206139302505065,7.218859743540063,7.193368456018202,7.212162862889161,7.196913209877929,7.173373617892681,7.186309072272686,7.208531489745579
58,EGY,kg/person/year,2.3253403605482736,2.6895465866960624,2.7243372772124443,2.7583193005447946,2.792267775192778,2.8259472606308136,2.840297327761699,2.8504491035167496,2.85847605579297,2.8657766784920073,2.872376619311732,2.872084695496102,2.8712856458057883,2.869088412511893,2.867115073194851,2.8667369130113385,2.859902415906655,2.8533717308528956,2.8460519649068776,2.8373386924870836,2.827120642360704,2.8052789502522324,2.8028669244699316,2.7917842667124995,2.7858873909138975,2.785645848432965,2.798530413879955,2.815425522384722,2.8329910984447286,2.8542092307823577,2.879008584962029,2.8916342462143696,2.8946978912435384,2.901970587062925,2.9166964969877682,2.9351467776582854,2.96429748634045,2.647723810613406,2.666749991738305,2.6829241229670546,2.7001935112856996,2.695365486510019,2.6908492922091862,2.6859921057704343,2.683761938445706,2.691923721838014,2.7042391304937277,2.7167049897534503,2.7358465866406516,2.7497934291272235,2.7654942847673736,2.7825318846301963
59,ERI,kg/person/year,0.42393001594240964,0.4892949210764763,0.4971784877306655,0.5051410031918989,0.5131827917397007,0.5213278409450693,0.5298300253193422,0.5383154997268013,0.5468700734922699,0.5556374111574832,0.5646082458763484,0.5768937616701716,0.5895576550132634,0.6022335069332164,0.6152776545668401,0.6290823565883356,0.6559740885291989,0.6853661988041123,0.7137510303554491,0.7387942818945632,0.7592354248392063,0.9076056432829219,1.0790032090541983,1.1511451112344235,1.253501188585606,1.254363674572227,1.2891957442965398,1.3747693662569314,1.4357996143763885,1.487285701465832,1.5216214788133127,1.6061386649142724,1.6641114025371118,1.6732905935311433,1.6998583353283583,1.7602174417687477,1.805241528942017,1.861300543915797,1.813711825248596,1.853976663860004,1.9059046604900616,1.998283850101385,2.045528533351514,2.0851170266101744,2.1358193225151165,2.1945992999494015,2.2413710996024405,2.283908204562586,2.3155765240359685,2.3394671275207224,2.361758340962431,2.3785182556101794
60,ESH,kg/person/year,2.985777664296657,3.1150559695141316,3.3533782650362247,3.6007917849141156,3.881872171149848,4.696875824422343,6.390172928810615,6.587072142912461,6.700679908816598,6.755811230411795,6.891305202312139,6.785832690980349,7.455204627153066,7.801839424361239,8.165269011426556,8.49179509954058,8.77602476488827,9.030388894191141,9.278432024187271,9.552817369054786,9.852347192893033,10.188634145812081,10.389170996332519,10.594253200496091,10.797837764086703,10.831477802678748,10.838108231332756,10.748166154668091,10.662335348926584,10.57886997551401,10.490362341192787,10.816622322444708,11.111650098013174,11.347416345576018,11.588853841374517,11.777391556869809,11.55481948945026,11.24914818745386,10.998800215103168,10.730883761491409,10.465992896132555,10.246495679600457,9.998718165611608,9.763567941999545,9.57394614620227,9.448456423436024,9.167534184051993,8.930703699849092,8.710039757219871,8.56540742532246,8.453646656510948,8.334800463720493
61,ESP,kg/person/year,5.480931004693422,5.803017247550816,5.836303352241637,5.869394726040325,5.89432802385866,5.919615510767474,5.945228698368337,5.971503568770229,6.001365639333834,6.0360109979379635,6.073989828936649,6.077892255885268,6.088070572602936,6.104020553097793,6.124274979072357,6.147366721105939,6.153822961517676,6.162550093700833,6.1528554048786175,6.147622812483219,6.227636447860007,6.689978390593671,7.11715559399561,7.529878845537299,7.885303974807769,8.332011130986386,8.741122524973889,9.20211535669418,9.604054661528314,9.950944520463008,10.246056604428967,10.643591293686663,10.817277101948989,10.465207915374682,10.146408708857978,10.278147925816087,10.407272341810678,10.484434234127283,10.79461035170258,12.409272044620776,11.608570795622171,11.747007372502505,11.028055261396794,9.967111660596482,10.118162186657308,10.470702884136971,10.449906382805917,10.426606019185915,10.380200412033945,10.395470466211338,10.43479961851145,10.441705171426625
62,EST,kg/person/year,4.843615936894301,5.671649770573555,5.692814266172585,5.716459434639951,5.73994929721829,5.764821772909264,5.78068835119305,5.794135907298635,5.8077349445039275,5.828927970679179,5.855889904071272,5.869873472339692,5.8793652477671134,5.885613160264964,5.8910288011658025,5.89917173627091,5.896226894461867,5.887694426770847,5.880579800516932,5.88912842470417,5.909004590891554,6.128209235062695,6.470483516246889,7.105320416909726,7.476653791259494,6.013214879693415,4.339940678379906,5.222490147732661,6.986425643871758,8.234358594148336,11.260635045348302,13.138742676752438,13.414162991988343,14.237543336874207,14.6725567229163,14.018658337040533,13.915340564845115,15.669188557432118,14.937924999190733,15.375836632068289,16.56863440528488,17.107879805658158,28.96730651648922,28.98719597837376,28.991766052807623,28.909930396758245,16.19307409241325,18.852001455110205,18.664505256750378,16.397113073761965,14.432300162713886,11.607581719529074
63,ETH,kg/person/year,0.1462238204567708,0.17273571811785074,0.17710394823524403,0.1814888142214832,0.18560786596009485,0.18930481578221015,0.1922954153730893,0.19574836279230956,0.1993814744883201,0.20376580311768036,0.21088837759659487,0.21535983303984071,0.21779744251995511,0.22327642383497953,0.22961500023979614,0.23560040637135043,0.24183889380913792,0.24714897951955844,0.25136282645910424,0.255978934210299,0.26120443448442465,0.24831109506582535,0.2300544021258815,0.24648606114946567,0.2537348701028301,0.26350282464026714,0.2829580259179096,0.2894407117633197,0.28222115019762023,0.28811164459947103,0.2981892601307077,0.31281061150440576,0.31633865873342015,0.311093295121579,0.33300488746348555,0.3569420352191056,0.3824699628273815,0.4100000237176156,0.43733227691343846,0.46159724162999993,0.49313645630595,0.5270153414776869,0.5569458580535065,0.5914815558267023,0.6272590505396636,0.6642949643825168,0.697954580666451,0.7316773094405764,0.7598015867906306,0.7858718620722829,0.8128460149968455,0.8368407180893503
64,FIN,kg/person/year,72.62893983419518,77.10045741148039,76.99310589791955,76.90617951584878,76.85495353971453,76.86578513703027,76.86480085398046,76.87825799334591,76.88304854098139,76.90875656126642,76.88990574212592,76.95133079364106,76.9083674398724,76.83886249064766,76.81674686255825,76.88464814921335,76.90316657167948,76.95183637559568,76.99308675431274,76.97692109688336,87.19283584732113,89.01429039760232,86.84513643849483,84.72400365578726,83.85898139893368,78.8337435414843,73.19873016995666,67.59265707337416,60.951144589071134,72.54718099036859,69.63088343153454,73.13529829260668,65.82216621211492,69.95832077894849,87.73050985128366,76.8544281586086,84.12762351146955,54.368384385782555,58.301295111035415,65.0024963368313,60.279514286522165,59.31268338411251,71.91971707546134,64.9516204971803,58.81352218874693,51.637605386434906,32.25604228700622,32.297837462660716,32.367738408822035,22.30719646572865,15.368533755230342,8.198421408961213
65,FJI,kg/person/year,5.279816446876812,5.935241848674721,6.040556907115298,6.153783838929984,6.2704260219395875,6.381699338268404,6.437081207003155,6.4659469151581295,6.481293290366534,6.4990918569906775,6.528540614146222,6.562632963859498,6.608470051232926,6.652275078814088,6.673497393037051,6.662785192100195,6.728054961742417,6.797229233567618,6.869087240909245,6.954833846385032,7.066702644434606,7.205794200940328,7.53921011826706,7.837104756232023,8.201063938221528,8.52767653661893,8.793810690673137,8.868113877754508,8.97970495971175,9.2447773754273,9.299476371072744,9.378149064908477,9.479519190802467,9.532755923772642,9.680202776411514,9.755046950331744,9.876991623559281,9.965197296056802,10.117418315616835,10.236476732046754,10.457426118808863,10.69490314629974,10.904443547975598,11.194901544044413,11.523695070496744,11.846363201130616,12.093653021824512,12.409241047867347,12.742103504150181,13.057750416835699,13.345050111179438,13.590604934432896
66,FLK,kg/person/year,3.7120608928614334,4.158884931884175,4.19750588162377,4.188846888246113,4.2248204103541065,4.233814125140526,4.25168648416335,4.269761865612023,4.3121304285178335,4.367683139782845,4.412595003730268,4.551722291768505,4.650086463853746,4.774732116984754,4.898167917810121,5.0365969236805554,5.284833133952573,5.530125174518634,5.786455903878124,6.079114532229636,6.428297445666381,6.366496160887673,6.180036138053746,6.00229250046486,5.829547300358713,5.661875035035101,5.753208409471739,5.880888267914612,6.002956540009492,6.086045569063618,6.1525442178772725,6.244496281848272,6.333775214069184,6.400646977266962,6.461227089644808,6.488270548826154,6.504541329745025,6.552583488950854,6.605583188702246,6.660310521901409,6.719965759522748,6.823225783217323,6.860443147493111,6.818872555777914,6.778631324209721,6.726123210170187,6.602988222410206,6.47830674744636,6.436062607997265,6.403145162140701,6.400654337961569,6.42752573362354
67,FRA,kg/person/year,8.939547685169655,8.936664063114655,8.935163590142126,8.939848871036297,8.953799674075874,8.978298154356823,8.973988980643467,8.968881189514676,8.962185884670271,8.954967562486031,8.942538689447206,8.936080173639846,8.929715640894273,8.928297627178694,8.930043589092033,8.930410438774652,8.93805951670656,8.945166928958347,8.952349327748768,8.961296488490785,8.97253748712657,9.33739299983026,9.787103140965096,10.257126910634522,10.511717075257735,10.738462782147948,10.912333156699201,11.07651032664727,11.366957013021478,11.527325033810715,11.64180575666875,11.716352077593047,11.759426134836758,11.717697514364975,11.554348920423784,11.28573536876493,11.040488700863685,10.818456870781793,10.575783611640405,10.107500881886185,10.045326719519728,9.664721875034926,9.193559226657129,8.840601422777832,8.478513214112127,7.5517842285885735,7.561378378927271,7.5732674372923485,7.648516546121329,7.549770047110115,7.457139678094557,7.447979040409974
68,FRO,kg/person/year,14.283147840932946,14.286773978965028,14.291936813542899,14.297344248617218,14.302276694833413,14.309214862174962,14.305600200863985,14.301105539524361,14.277283850568807,14.234890542392602,14.191255203478423,14.156812069795704,14.096922548902501,14.081299478385459,14.06415923784203,14.055383170597917,14.045674364825805,14.027087772446587,14.00409705487766,13.96714737418404,14.0900453674256,14.198091416364024,14.35157166394957,14.543982827745255,14.76302020801704,14.773159228398583,14.739278662377089,14.69797332734015,14.65307845313719,14.619259925226205,14.547929215943935,14.42632826035247,14.312961203084614,14.199015766374073,14.082536781345725,14.054253587625023,14.06327340467369,14.064719422675296,14.065581458759373,14.075736273720292,14.09664945259244,14.127752821063945,14.15010943957679,14.166606303440869,14.17693989476942,14.098902818747952,13.904081616161616,13.70201154688433,13.507056029830242,13.326342354056615,13.148634452187924,13.034324751341678
69,GAB,kg/person/year,0.4914552532229668,0.6043241249735851,0.6563771115800858,0.7096316260523102,0.7642982682151477,0.8206592058987247,0.8823361788894732,0.9463171103242192,1.0121613918881254,1.0798602335202576,1.1493955915056777,1.1985881880795133,1.245671572249346,1.2936792737695073,1.342704217779695,1.392887318766769,1.4383711808324053,1.4838922496493985,1.5300935083004823,1.5769519138092791,1.62441611652486,1.6765456176207802,1.7023256619064513,1.7460027733837375,1.792801324034506,1.8446514165573051,1.8834549250160566,1.9275475336090846,1.9653644501331589,1.9568979249570424,1.9672621367193928,1.989106779929741,2.0028826931237034,2.024429812401788,2.0416385271052353,2.065535635444093,2.0640616960072116,2.091841134841338,2.0878627260388583,2.091893958900772,2.1234293168160927,2.15410995917512,2.1775852295563523,2.2018604620183404,2.2213915467698433,2.23907443725288,2.2434836521957564,2.2399714551303025,2.2386922143457695,2.2496580169726035,2.2628085096413066,2.270280037340844
70,GBR,kg/person/year,29.883109482647363,29.82985352929867,29.79486258943012,29.798298242253455,29.82406885471465,29.867857170018535,29.879193633158152,29.89483130997439,29.902507662452262,29.895412728473115,29.868447830907776,29.8520215538304,29.844393654250556,29.83861767243738,29.82450260196828,29.806307321661468,29.836795576645702,29.85746923454416,29.86658237490731,29.87715481048556,34.545764467025094,35.58331240594445,35.29104601549421,35.70926455344445,36.31740413429227,37.56936472818986,36.825028989118294,36.10952379160669,32.51601965486483,28.65173013125119,26.759975325418196,26.5819032424228,24.60370553390416,22.51414988775067,20.506497428160493,17.789034971178747,15.19247830269589,12.946235467326707,10.593592614791312,9.431746471664024,6.874226761522089,5.825914853942307,5.07936411124798,4.1652325825523775,3.4748354760318354,3.4230933051269004,3.2612471038673054,3.461365238487198,3.4625591760681322,3.346794536505143,3.238115413427937,3.1675958206871626
71,GEO,kg/person/year,9.329941157583306,10.457688172860955,10.609962488943927,10.747281112407926,10.878303924518763,11.007717665819909,11.126562746792143,11.244119409111091,11.3634875923803,11.49108616529148,11.625284308902545,11.732366508189575,11.835560485747013,11.939688827316537,12.054142914416184,12.18473496304066,12.284252706301908,12.393230022890535,12.495815130422546,12.640592650437858,12.82715827331296,12.15354338751697,10.301872569902667,9.11595547136593,8.744007297161437,8.846367997348123,9.243511052042395,9.677813638319304,9.923145965528544,10.159874475451252,10.390787052447358,10.797696729507024,11.167232447903881,11.60449734608476,11.863986033594559,12.214406964795106,12.620079494810069,13.123658427313917,11.0672908771974,11.03065010694724,11.216015749396052,11.439792403647942,11.641344320249997,11.767080449789662,11.910032535375512,12.009085186556716,12.113921816051773,12.29600689225536,12.50349716996547,12.643868475812763,12.79731029641691,12.981177377736177
72,GHA,kg/person/year,0.1285463690882029,0.1498803967597656,0.15142094282661284,0.15294303785770905,0.15415521986886957,0.15484871604861306,0.1549546035614786,0.1544630007061755,0.15368351174181666,0.15319891003191735,0.1535741669516418,0.15560062267646826,0.15822495132264058,0.16104553839861907,0.16453487119803076,0.1685047927813052,0.17427958506663693,0.18005572088244604,0.18554499592816148,0.19090907773109583,0.19633538113902765,0.20383112038423273,0.21098107474893404,0.2188617615821437,0.2260391756863007,0.2337668842606524,0.24213893659560828,0.2502145549844647,0.2585678604587526,0.2668544126326871,0.2745374775431311,0.28156101194545224,0.2888720359936008,0.2971307023744094,0.3061583957758183,0.3157245462920642,0.3261000692012403,0.3349356135701391,0.3482803662465278,0.35853345474826376,0.3714844547867095,0.3910956539037465,0.4072394598016096,0.42086160834382635,0.429702133597786,0.43714189618910554,0.4436781124686987,0.45573047937751976,0.4670669324511921,0.47445932307992217,0.4820779529854523,0.49016356748866713
73,GIB,kg/person/year,11.312867074134907,12.535149043956926,12.523059750581561,12.493210193803977,12.458007121332662,12.435037704154722,12.419552845056103,12.409459478789922,12.406251135461472,12.402015527885249,12.392224143934017,12.382357245121968,12.383262997124344,12.389377401712704,12.396998786520774,12.400367623148844,12.393224264316636,12.390003368517968,12.395441459046072,12.444213506231941,12.566236805048502,12.69850735051245,12.772696884416034,12.822620601397965,12.939816016995087,13.046734614084343,13.163934552104326,13.353989948808229,13.494429404878057,13.629448917894928,13.786508004377996,13.95284482840987,13.997743237657753,13.947414471874847,13.884664303271695,13.795237487529068,13.729807068549698,13.700616588474464,13.579606477082375,13.36553975157046,13.284283425752353,13.190162721580393,13.091581587932525,13.134580392717597,13.236524443778503,13.316293754362237,13.531347770063567,13.747944521603891,13.948882682858367,14.115940241547191,14.290694352112261,14.520792895002602
74,GIN,kg/person/year,0.6490121808098003,0.7728105419670425,0.8054798977133314,0.8368756403029151,0.867423413577,0.897596393152472,0.9329579121264041,0.968840007328214,1.0052361222005917,1.0433463648428651,1.0844426099848994,1.118529066020053,1.1550848198676162,1.1950494320844016,1.2369645063099166,1.2794626708151855,1.3035458613320567,1.3244828845727734,1.3486728542656856,1.3817626185736338,1.4139237182843483,1.4350383637839428,1.4744344319736191,1.5276923397442583,1.5738586895707474,1.6198765377686655,1.657018682198301,1.7050797426910727,1.742295805744228,1.7707359748185207,1.7959350322743268,1.8413771308469131,1.8945289392662914,1.9098467480286136,1.93160888073816,1.9629028452937238,1.9823288449059953,2.0375414095010393,2.0783950762824546,2.0765362289873304,2.1134866994032944,2.1641999505479443,2.219397824107408,2.260874826407385,2.2987437298540194,2.33725562693749,2.4248779448690114,2.5413732775234505,2.628072511146756,2.6837107871800656,2.741223066292984,2.8091493057235986
75,GLP,kg/person/year,2.9453760703238667,3.3944819085470783,3.4935071830726567,3.5922695677932652,3.684465326017867,3.761908442300494,3.8023285880675552,3.8392555201525753,3.884982567069217,3.9449571576704345,4.023362923434181,4.0945580970239925,4.1559179866090785,4.2026856054052475,4.243404718211165,4.2823993004113525,4.306662124852406,4.3302063516943665,4.352023920263175,4.371342207816444,4.39226736777684,4.405643633983813,4.415346242356774,4.421855638046145,4.430222242781616,4.444124753772452,4.456236777699024,4.472635190236455,4.49908094641252,4.5495052867702634,4.622314345435273,4.694822259557965,4.7702058014460516,4.850409183663607,4.9382664153541755,5.034904681972954,5.0951332948165,5.117138697606905,5.139422178246683,5.155519049656921,5.167250596607058,5.1759729123028295,5.181001954405633,5.187186225252331,5.202086274474549,5.2201001543708285,5.231703795936951,5.238470689788726,5.244482743987564,5.250221300094568,5.2435785107319255,5.233788080262643
76,GMB,kg/person/year,0.26963716644620805,0.32183929264178773,0.3416000150408614,0.36205873345063444,0.3829025851704813,0.40370968324472317,0.4205042463910719,0.43638627803995494,0.45224180861291813,0.468527645791845,0.4856543436300456,0.5063973086789859,0.5284115800929359,0.551244019599265,0.575325721048875,0.6009308996406483,0.6314231861127358,0.6639500385886674,0.6967971611500391,0.7281567004668951,0.7566329619162784,0.7791674114674271,0.8010502644290832,0.8236110286251925,0.8402043551403868,0.859222477884644,0.8806927107539854,0.9117768710730888,0.9399427028737883,0.9782528007968501,1.0166352880236293,1.0559941857039343,1.0607970493609675,1.1015587540874838,1.149205112233094,1.1637068173123066,1.1786472881438257,1.2046829872959286,1.2413752389487307,1.2830463028680823,1.326503465947736,1.316468323203894,1.3477320521238088,1.3825400840005668,1.388697227239462,1.4269650264152185,1.4351936914857375,1.4614249671524477,1.5026029148311433,1.5204508173144782,1.5388266597965807,1.5567870650619944
77,GNB,kg/person/year,0.7220346370253338,0.8442947011703429,0.8707795755900327,0.8886403673507426,0.8852578349249329,0.8581668370311764,0.8346764957607672,0.8078361076437205,0.7811113568605791,0.7783299570284493,0.7964170016625294,0.8539070477483469,0.9226622876212106,0.9970737094104272,1.0754616040982838,1.1561345289122842,1.2511789959001094,1.3503178310063035,1.4519450935567502,1.5565839898248768,1.66538155293734,1.7477597185396072,1.789582210870717,1.8267889360676635,1.874843792081346,1.9408552840736217,2.0453229834329005,2.124029312461772,1.9061775360462336,1.8975326851024557,1.9546903754041316,1.9925892533867247,2.001713910222155,2.018857501630825,2.0545392700307126,2.1052726916579028,2.1424142264199406,2.1840283270092766,2.2271282200701275,2.27280943852662,2.330385989766466,2.419921064640958,2.4257863295339734,2.4654204940169153,2.4909866307719977,2.5638950303639243,2.6313399411835148,2.6964198736901177,2.742004632366419,2.783148080261736,2.8265997303696047,2.871934812837109
78,GNQ,kg/person/year,0.23829887955341292,0.273608636709186,0.27278201446876493,0.2699293579716423,0.26667606891435447,0.264668553619423,0.2646421083996377,0.26415855280035894,0.26300576352042715,0.2633276529315433,0.2642698435847708,0.26984246995932654,0.2777547969294295,0.28693880642513603,0.29579162994072544,0.3029892420708073,0.3147872981713469,0.32616507669452155,0.3364976903756137,0.34655638757325724,0.35720251656427143,0.3624180720278718,0.4212724254526523,0.45569329199759345,0.496097530347894,0.5411864039227093,0.6629270061192502,0.8888866501987384,0.9877152055195525,1.0741287254665977,1.1442776340264273,1.2882513944565324,1.3725991928200605,1.4388823374891888,1.557403635872718,1.6432201468571548,1.7018161382848584,1.7769627907749044,1.8617958565580304,1.90311961179234,1.9045294187992226,1.9361774662641058,1.9816356307892025,1.9886156362766398,2.0045719724447433,1.9890362477420114,1.9563283313113549,1.9370073893883204,1.9262716572705647,1.9158211422364393,1.9169473011212685,1.9184544899593508
79,GRC,kg/person/year,12.149975834874315,12.203669553756837,12.243597260063549,12.270276325993867,12.277396478570115,12.267110604183902,12.31841701481301,12.357796247729661,12.385093073089331,12.4000210082239,12.410461274857777,12.34962038771338,12.292924212329654,12.240419161404734,12.19336164354745,12.152773038468656,12.100665776138943,12.054571768104566,12.011038084750574,11.967318042046502,11.926223940131553,12.178552438073945,12.398185638031347,12.61303016513937,12.876457495189443,13.216719322169137,13.587896632964345,14.075324907355428,14.455062792311331,14.890027379423174,15.454981327670348,13.747652530935639,14.547714926181557,15.59947357679821,15.975716487859614,17.2910825209215,18.19293387704209,17.86088301684543,18.291640293427903,17.225286744619147,16.266779028959515,15.399510796256157,14.621219209599737,14.340619730921375,14.48183792667916,14.515496609063817,14.547955664262453,14.594972448509328,14.576962202390968,14.629886189910295,14.687018155477354,14.73373103234784
80,GRD,kg/person/year,5.921439031796264,6.665057648173238,6.6875649412154745,6.708666214537319,6.71952604443647,6.7146462325279686,6.689214308439777,6.649564556328832,6.621039721724436,6.636879386817475,6.709402228579999,6.805887090616453,6.907495960673959,7.015634498201004,7.110094150206789,7.1705390679115295,7.188993905983071,7.1771600249415,7.1518374708596575,7.124584885556014,7.103407539930538,7.134543471013753,7.129835135563341,7.133187927638123,7.206979303731948,7.29133975248078,7.413364277513496,7.5479184201636205,7.785457495344633,7.959352126757909,8.096798170550858,8.063919110736734,8.12043105655607,8.27145149776522,8.247693514699588,8.431798310130699,8.349327917980144,8.401934293162945,8.388905809072174,8.23585183022817,8.174002043352186,8.15036349564533,8.090575974413692,8.085477883949121,8.166899477153477,8.24706267703572,8.303980768411215,8.381407689924,8.461901484604969,8.541880375358527,8.619368927808642,8.689575556899126
81,GRL,kg/person/year,29.76716005798741,29.654062249323353,29.680974009439954,29.738810243671427,29.84413005702471,30.00840267677565,29.927904687084673,29.97004809463399,30.117842661485103,30.2465592320512,30.18274000402347,30.221016597330387,30.29598299259656,30.352934195136964,30.37900038755272,30.502795941375425,30.545154816014296,30.57982486358944,30.66564988864143,30.701525552461206,30.858774870051615,30.961545667211666,31.023331475362735,31.09126976376822,31.118836050269298,31.148836595683658,31.14952626161544,31.127804736767015,31.195885665413467,31.245883606031438,31.29898547629218,31.328965913524637,31.37179044285335,31.423511549851924,31.489079281117014,31.619533179812613,31.683106722289697,31.76184236439303,31.855935635759483,31.953734538109924,32.0825710280208,32.14517376350199,32.27904690119041,32.36888020110895,32.53052160205887,32.59063644333125,32.57839659489234,32.57140652267201,32.569659473279586,32.55759685040496,32.49035313524078,32.36019957872091
